word,emotion
свештенството,joy
свештенството,sadness
свештенството,trust
буквар,trust
кнежев,anticipation
кнежев,joy
кнежев,surprise
кнежев,trust
директорот,trust
затвореник,anger
затвореник,sadness
привилегиран,joy
привилегиран,trust
привидна,trust
веројатност,anticipation
условна казна,fear
условна казна,sadness
чесност,trust
проблем,fear
проблем,sadness
постапка,fear
постапка,anticipation
поворка,joy
поворка,sadness
поворка,surprise
проктор,trust
производство,anticipation
профана,anger
вулгарност,anger
професионален,trust
професор,trust
владеење,anticipation
владеење,joy
владеење,surprise
владеење,trust
умешен,trust
прогноза,fear
прогностички,anticipation
напредок,anticipation
напредок,joy
прогресија,anticipation
прогресија,joy
прогресија,sadness
прогресија,trust
забрането,anger
забрането,disgust
забрането,fear
проектил,fear
пролог,anticipation
Продолжи,disgust
ветување,joy
ветување,trust
доказ,trust
пророштво,anticipation
пророк,anticipation
пророк,trust
пророчки,anticipation
профилактички,anticipation
профилактички,trust
гонење,anger
гонење,fear
гонење,sadness
гонење,disgust
проспективно,anticipation
просперира,anticipation
просперира,joy
просперитетна,joy
проститутка,disgust
проституција,disgust
проституција,sadness
заштитени,trust
заштита,trust
заштитник,trust
горди,anticipation
горди,joy
горди,trust
докажано,trust
обезбеди,trust
обезбедување,anticipation
обезбедување,joy
обезбедување,trust
proviso,trust
провокација,anger
предизвикувајќи,anger
предизвикувајќи,disgust
дупка,surprise
прокси,trust
СРЈ,anger
СРЈ,anticipation
СРЈ,trust
психоза,anger
психоза,fear
психоза,sadness
јавноста,anticipation
пука,disgust
puma,fear
puma,surprise
удар,fear
удар,sadness
удар,surprise
точен,anticipation
луто,disgust
казни,fear
казнет,anger
казнет,anticipation
казнет,disgust
казнет,fear
казнет,sadness
казнување,anger
казнување,fear
казнување,sadness
казна,disgust
казнени,anger
казнени,fear
казнени,sadness
punt,anticipation
кученце,anticipation
кученце,trust
чисто,trust
чистилиште,disgust
чистилиште,fear
чистка,fear
прочистување,trust
прочистете,joy
прочистете,trust
чистота,surprise
purr,joy
purr,trust
гној,disgust
наводно,trust
шаркане,disgust
бајка,disgust
пепел,fear
необично,joy
необично,trust
земјотресот,fear
квалификувани,trust
квандаријат,anger
квандаријат,fear
карантин,fear
quash,fear
потрага,anticipation
сомнително,disgust
забрзај,anticipation
брзина,surprise
quicksilver,surprise
тивок,sadness
треперат,fear
треперејќи,fear
цитат,anticipation
цитат,surprise
раб,anger
раб,fear
бесни,anger
бесни,anticipation
бесни,disgust
бесни,fear
бесни,sadness
решетка,sadness
радар,trust
сјај,anticipation
сјај,trust
светли,joy
радијација,fear
радиоактивен,fear
радон,fear
томбола,anticipation
томбола,surprise
беснее,anger
беснее,disgust
беснее,fear
партали,disgust
рација,anger
рација,fear
рација,surprise
железнички,anger
железнички,anticipation
дождливо,sadness
овен,anger
овен,anticipation
дивеење,anger
дивеење,fear
скардни,disgust
Ренџер,trust
откуп,anger
откуп,fear
силување,anger
силување,disgust
силување,fear
силување,sadness
брзо,surprise
рапувајќи,anger
извалкан,joy
извалкан,surprise
извалкан,trust
раптори,fear
занес,anticipation
занес,joy
реткост,surprise
rascal,anger
rascal,disgust
rascal,fear
осип,disgust
стаорец,disgust
стаорец,fear
ратификуваат,trust
рејтинг,anger
рејтинг,fear
рејтинг,sadness
рационално,trust
златница,fear
рејвинг,anger
рејвинг,disgust
рејвинг,joy
рејвинг,surprise
рејвинг,trust
ладен,anger
ладен,fear
ладен,sadness
клисура,fear
бесно,anticipation
бесно,fear
бесно,joy
бесно,surprise
жилет,fear
реагираат,anger
реагираат,fear
готовност,anticipation
готовност,joy
готовност,trust
реално,trust
повторно се појавува,surprise
успокојување,trust
Успокојувај,trust
бунтовник,anger
бунтовник,fear
непослушен,disgust
примање,anticipation
примање,joy
примање,surprise
вдлабнатини,fear
рецесија,anger
рецесија,disgust
рецесија,fear
рецесија,sadness
рецидивизам,anger
рецидивизам,disgust
рецидивизам,sadness
примател,anticipation
невнимателен,fear
непромисленост,anger
непромисленост,disgust
непромисленост,fear
непромисленост,surprise
прикривам,trust
препознатливо,anticipation
рекомбинација,anticipation
препорачај,trust
помирување,anticipation
преиспитување,trust
реконструирај,anticipation
реконструкција,anticipation
рекреација,anticipation
рекреација,joy
рекреативни,anticipation
рекреативни,joy
регрути,trust
повторливи,anticipation
судија,trust
рефлекс,surprise
рефлукс,disgust
одби,sadness
побивање,fear
кралски,trust
регата,anticipation
регент,trust
полк,fear
регистар,trust
жалам,sadness
за жал,sadness
жали,sadness
регуларност,anticipation
регуларност,trust
регулаторен,fear
регургитација,disgust
рехабилитација,anticipation
надоместок,trust
засилување,trust
отфрли,anger
отфрли,fear
одбивање,anger
одбивање,disgust
одбивање,fear
одбивање,sadness
отфрла,anger
отфрла,fear
отфрла,sadness
Радувај се,anticipation
Радувај се,joy
Радувај се,surprise
Радувај се,trust
радувај се,anticipation
радувај се,joy
радувај се,surprise
повторно,anticipation
повторно,fear
повторно,joy
повторно,surprise
рецидив,fear
рецидив,sadness
поврзани,trust
доверливост,trust
сигурен,trust
потпирање,trust
мошти,sadness
религија,trust
неподготвени,fear
останува,disgust
останува,fear
останува,trust
притвор,anger
извонреден,joy
извонреден,surprise
извонреден,trust
лек,anticipation
лек,joy
лек,trust
незнам,anger
незнам,disgust
незнам,sadness
каење,sadness
отстрани,anger
отстрани,fear
отстрани,sadness
отпадник,anger
се откажат,anger
реновирање,anticipation
реновирање,joy
репарација,trust
отплати,anger
отплати,anticipation
отплати,joy
отплати,trust
отвратителен,anger
отвратителен,disgust
отвратителен,fear
отфрлање,disgust
покај се,fear
новинар,trust
претставување,anticipation
репресија,sadness
репресија,fear
опомена,anger
одмазда,anger
одмазда,fear
одмазда,sadness
репродуктивно,joy
отфрлање,anger
одбивност,disgust
одбивност,fear
реномирани,trust
реквием,sadness
спаси,anticipation
спаси,joy
спаси,surprise
спаси,trust
ресекција,fear
навредува,anger
поднесе оставка,anger
поднесе оставка,disgust
поднесе оставка,fear
поднесе оставка,sadness
оставка,sadness
оставка,surprise
отпор,anger
отпорни,fear
отпор,fear
отпор,sadness
ресурси,joy
ресурси,trust
почит,anticipation
респектабилна,trust
почитувана,trust
почитува,trust
одмор,trust
сјајна,joy
одговорен,trust
одговора,anticipation
одговора,trust
реституција,anger
немир,anticipation
ресторативна,anticipation
ресторативна,joy
ресторативна,trust
воздржи,anger
воздржи,fear
воздржани,fear
резултат,anticipation
задржи,trust
одмазди,anger
одмазднички,anger
ретардиран,disgust
ретардиран,fear
ретардиран,sadness
резистентен,fear
пензионирање,anticipation
пензионирање,fear
пензионирање,joy
пензионирање,sadness
пензионирање,trust
повлече,anger
намалување,fear
обединување,anticipation
обединување,trust
извици,joy
одмазда,anticipation
одмазда,surprise
почитувај,anticipation
почитувај,joy
почитувај,trust
сон,joy
сон,trust
пресврт,anger
пресврт,disgust
пресврт,surprise
преродба,anticipation
преродба,joy
преродба,trust
заживее,anticipation
одземе,anger
одземе,disgust
одземе,fear
одземе,sadness
револт,anger
револт,surprise
револт,disgust
револт,fear
револуција,anger
револуција,anticipation
револуција,fear
револуција,sadness
револуција,surprise
револвер,anger
револвер,fear
револвер,sadness
ревматизам,anger
ревматизам,fear
ревматизам,sadness
ритмички,joy
ритмички,surprise
лента,anger
лента,anticipation
лента,joy
загатката,surprise
потсмев,sadness
смешно,anger
смешно,disgust
пушка,anger
пушка,fear
строгост,disgust
строгост,fear
ѕвонче,anger
немири,anger
немири,fear
немири,surprise
зрее,anticipation
ризик,anticipation
ризик,fear
ризично,anticipation
ризично,fear
ривалство,anger
roadster,joy
roadster,trust
Роб,anger
Роб,disgust
Роб,fear
Роб,sadness
кражба,anger
кражба,disgust
кражба,fear
кражба,sadness
ракета,anger
Шипка,fear
Шипка,trust
рикање,joy
романса,anticipation
романса,fear
романса,joy
романса,sadness
романса,surprise
романса,trust
романтична,anticipation
романтична,joy
романтична,trust
романтизам,joy
romp,joy
лаж,anger
лаж,disgust
вкоренето,trust
гниење,disgust
гниење,fear
гниење,sadness
рота,trust
гнили,disgust
рулет,anticipation
рутински,trust
ред,anger
урнатини,fear
rue,sadness
руиниран,anger
руиниран,disgust
руиниран,fear
руиниран,sadness
руини,anger
руини,disgust
руини,fear
руини,sadness
правило,fear
правило,trust
гласини,sadness
бега,sadness
руптура,fear
руптура,sadness
руптура,surprise
безмилосен,anger
безмилосен,disgust
безмилосен,fear
саботажа,anger
саботажа,disgust
саботажа,fear
саботажа,sadness
саботажа,surprise
жртви,disgust
жртви,fear
жртви,sadness
тага,trust
безбеден,joy
безбеден,trust
чување,trust
sag,fear
мудрец,trust
светец,anticipation
светец,joy
светец,surprise
светец,trust
свети,anticipation
свети,joy
свети,surprise
свети,trust
плата,anticipation
плата,joy
плата,trust
плунка,anticipation
sally,surprise
салон,anger
поздрав,joy
спасение,anticipation
спасение,joy
спасение,trust
самурај,fear
посвети,anticipation
посвети,joy
посвети,sadness
посвети,surprise
посвети,trust
светилиште,anticipation
светилиште,joy
светилиште,trust
SAP,sadness
Среќен,trust
сарказам,anger
сарказам,disgust
сарказам,sadness
сарком,fear
сарком,sadness
сатански,anger
заситен,disgust
дивјак,anger
дивјак,fear
дивјаштво,anger
дивјаштво,fear
мирис,anticipation
мирис,disgust
мирис,joy
мирис,sadness
мирис,trust
скеле,fear
скалпел,fear
скандал,fear
скандалозно,anger
жртвено јагне,anger
жртвено јагне,fear
лузна,anger
лузна,disgust
лузна,fear
лузна,sadness
ретки,fear
ретки,sadness
едвај,sadness
недостаток,anger
недостаток,fear
недостаток,sadness
плашиш,anger
плашиш,anticipation
плашиш,fear
плашиш,surprise
страшило,fear
скептичен,trust
раскол,anger
шизофренија,anger
шизофренија,disgust
шизофренија,fear
шизофренија,sadness
стипендија,joy
училиште,trust
научни,trust
научник,anticipation
научник,trust
караница,disgust
караница,fear
караница,sadness
прекршување,anger
врел,anger
резултат,joy
резултат,surprise
скорпија,anger
скорпија,disgust
скорпија,fear
скорпија,surprise
измамник,trust
скрепи,anger
скрепи,fear
скрепи,sadness
крик,anger
крик,disgust
крик,fear
крик,surprise
вреска,anger
вреска,disgust
вреска,fear
зезнав,anger
штрек,surprise
стих,trust
чистење,disgust
прегледај,anticipation
печат,trust
печати,trust
затскриено,sadness
изолација,fear
тајност,surprise
тајност,trust
тајна,trust
лачат,disgust
секреција,disgust
секташки,anger
секташки,fear
секуларна,anticipation
хартии од вредност,trust
побуна,anger
побуна,sadness
заводливо,anticipation
бараат,anticipation
сегрегира,anger
сегрегира,disgust
сегрегира,sadness
заплени,fear
заплена,fear
себични,anger
себични,disgust
сенатот,trust
сенилен,fear
сенилен,sadness
стаж,trust
сензационално,joy
бесмислено,anger
бесмислено,disgust
бесмислено,fear
бесмислено,surprise
сензуална,anticipation
сензуална,joy
сензуална,surprise
сензуална,trust
сензуалност,anticipation
сензуалност,joy
реченица,anger
реченица,anticipation
реченица,disgust
реченица,fear
реченица,sadness
стража,trust
сепаратистички,anger
сепаратистички,disgust
сепса,fear
сепса,sadness
септички,disgust
продолжение,anticipation
секвестрација,sadness
спокоен,trust
спокојство,anticipation
спокојство,joy
спокојство,trust
сериски,anticipation
серија,trust
сериозност,fear
сериозност,sadness
проповед,trust
змија,disgust
змија,fear
слуга,trust
служат,trust
сервилен,disgust
сервилен,fear
сервилен,sadness
settlor,fear
отпремнина,sadness
канализација,disgust
секс,anticipation
секс,joy
секс,trust
излитена,disgust
колиба,disgust
кал,anger
кал,anticipation
кал,disgust
кал,fear
кал,sadness
сенки,fear
тресење,fear
несигурен,anticipation
Шангај,disgust
Шангај,fear
тело,fear
Сподели,anticipation
Сподели,joy
Сподели,trust
остри,anger
остри,anticipation
распарчи,anger
распарчи,fear
распарчи,sadness
распарчи,surprise
разнишани,sadness
школка,anger
школка,fear
школка,sadness
школка,surprise
засолниште,trust
пастир,trust
шериф,trust
сјае,anticipation
сјае,joy
брод,anticipation
бродолом,fear
бродолом,sadness
срање,anger
срање,disgust
се тресат,anger
се тресат,anticipation
се тресат,fear
се тресат,sadness
шок,anger
шок,fear
шок,surprise
шокантно,surprise
пука,anger
пука,fear
стрелец,fear
снимање,anger
снимање,fear
продавач,trust
shoplifting,anger
shoplifting,disgust
шопинг,anticipation
шопинг,joy
шопинг,surprise
шопинг,trust
наскоро,anticipation
shot,anger
shot,fear
shot,sadness
shot,surprise
рамо,trust
викај,anger
викај,surprise
бутам,anger
шоу,trust
шрапнел,fear
крик,sadness
писклив,anger
писклив,fear
писклив,surprise
се намалува,fear
прекривка,sadness
се згрози,fear
болен,anger
потпис,trust
означува,anticipation
глупо,joy
врие,anger
врие,anticipation
крчка,anticipation
поедноставување,anticipation
поедноставување,joy
поедноставување,surprise
поедноставување,trust
грешен,anger
грешен,disgust
грешен,fear
грешен,sadness
пее,anticipation
пее,joy
пее,sadness
пее,trust
единствено,surprise
злобна,anger
злобна,disgust
злобна,fear
грешник,anger
грешник,disgust
грешник,fear
грешник,sadness
греши,disgust
господине,trust
сирена,fear
сестринство,anger
сестринство,sadness
сестринство,surprise
сестринство,trust
шминка,anger
искривена,anger
искривена,anticipation
пропадна,anger
пропадна,fear
пропадна,sadness
вешт,trust
престрелка,anger
слем,anger
слем,fear
слем,surprise
шлаканица,anger
шлаканица,surprise
коса црта,anger
колење,anger
колење,disgust
колење,fear
колење,sadness
колење,surprise
кланица,anger
кланица,disgust
кланица,fear
кланица,sadness
роб,anger
роб,fear
роб,sadness
ропство,anger
ропство,disgust
убие,anger
убиец,surprise
лигите,disgust
лигави,disgust
се лизга,surprise
невешт,disgust
мрзлив,disgust
тиња,disgust
голтка,disgust
слаб,sadness
сиромашни,disgust
slur,anger
slur,disgust
slur,sadness
каша,disgust
каша,surprise
курва,anger
курва,disgust
итар,anger
итар,disgust
итар,fear
мирис,anger
пресече,anger
пресече,fear
мириса,disgust
насмеани,joy
порази,anger
порази,fear
порази,sadness
Смит,trust
задуши,anger
шверцува,fear
шверцер,anger
шверцер,disgust
шверцер,fear
смрдеа,disgust
смрдеа,fear
финтата,surprise
примка,fear
огорчено,anger
огорчено,disgust
рбет,anger
искористиш приликата,anger
искористиш приликата,fear
искористиш приликата,surprise
неизразен,anticipation
неизразен,fear
неизразен,trust
кивавица,disgust
кивавица,surprise
шмркаат,sadness
трезвеност,trust
социјализам,disgust
социјализам,fear
социјалистички,anger
социјалистички,disgust
социјалистички,fear
социјалистички,sadness
почва,disgust
извалкан,disgust
војник,anger
војник,sadness
солидарност,trust
соматски,surprise
сонар,anticipation
сонет,joy
сонет,sadness
звучни,joy
саѓи,disgust
смирувачки,joy
смирувачки,trust
магии,anticipation
магии,fear
магии,surprise
нервозен,sadness
тага,fear
бездушен,disgust
бездушен,fear
соученик,fear
стабилност,anticipation
стабилност,joy
стабилност,trust
кисело,disgust
суверен,trust
спа,anticipation
спа,joy
спа,surprise
спа,trust
спаниел,joy
спаниел,trust
плескам,anger
плескам,fear
плескам,sadness
тепање,anger
Искра,anticipation
Искра,joy
Искра,surprise
спазам,fear
плукаат,anger
копје,anger
копје,anticipation
копје,fear
посебно,joy
специјалист,trust
дамка,disgust
спектакуларен,anticipation
спектакуларен,surprise
спектар,fear
спектар,sadness
шпекулации,fear
шпекулации,sadness
шпекулативни,anticipation
изричам,disgust
пајак,disgust
пајак,fear
Спајк,fear
spinster,fear
spinster,sadness
духови,anticipation
духови,joy
духови,surprise
плукаат,disgust
инает,anger
зајадлив,anger
сјај,surprise
разделување,sadness
расипат,disgust
спојлер,sadness
портпарол,trust
спонзор,trust
преплаши,fear
брачен другар,joy
брачен другар,trust
испрснува,sadness
спрат,fear
поттикне,fear
извивам,disgust
извивам,fear
squelch,anger
squelch,disgust
прободе,anger
прободе,fear
прободе,sadness
прободе,surprise
стабилно,trust
тетеравејќи се,surprise
стагнација,sadness
ќор-сокак,anger
ќор-сокак,disgust
следи,fear
штанд,disgust
ќор-сокак,fear
застој,anger
ѕвезда,anticipation
ѕвезда,joy
ѕвезда,trust
остар,trust
ѕвезденото,anticipation
ѕвезденото,joy
започнете,anticipation
вчудоневиди,fear
вчудоневиди,surprise
изненадувачки,surprise
глад,fear
изјава,trust
статистички,trust
цврст,trust
стабилен,surprise
стабилен,trust
крадат,anger
крадат,fear
крадат,sadness
крадење,disgust
крадење,fear
Стелт,surprise
безшумно,surprise
тајно,anticipation
тајно,fear
тајно,surprise
стерилен,sadness
фунта,anticipation
фунта,joy
фунта,trust
стјуардеса,trust
леплива,disgust
задушено,anger
задушено,fear
задушено,sadness
стигмата,anger
стигмата,disgust
стигмата,fear
стигмата,sadness
мртвородено,sadness
тишина,fear
тишина,sadness
Стинг,anger
Стинг,fear
скржавиот,anger
скржавиот,disgust
скржавиот,fear
скржавиот,sadness
смрдлив,disgust
престој,fear
престој,sadness
украден,anger
стомак,disgust
камен,anger
столици,disgust
продавница,anticipation
бура,anger
невреме,anger
бурна,fear
едноставно,trust
затегнати,anger
тесно,fear
задуши,disgust
задуши,fear
задуши,sadness
задуши,surprise
стратег,anticipation
стратег,trust
сила,trust
зајакнување,joy
зајакнување,trust
носила,fear
носила,sadness
погодени,sadness
штрајк,anger
лента,sadness
одземени,anger
одземени,anticipation
одземени,disgust
одземени,fear
одземени,sadness
се стремиме,anticipation
структурни,trust
структура,trust
борба,sadness
шокиран,fear
шокиран,surprise
шпион,disgust
подложен,sadness
потчинување,anger
потчинување,disgust
потчинување,fear
потчинување,sadness
сублимација,joy
поднесете,anticipation
подредени,fear
се претплатите,anticipation
слегнување,sadness
субвенција,anger
субвенција,disgust
субверзија,anger
субверзија,fear
субверзивен,anger
субверзивен,surprise
погубвам,disgust
погубвам,fear
погубвам,sadness
успее,anticipation
успее,joy
успее,surprise
успее,trust
наследувајќи,anticipation
наследувајќи,joy
наследувајќи,trust
успех,anticipation
успех,joy
успешна,anticipation
успешна,joy
успешна,trust
морон,anger
одеднаш,surprise
тужи,anger
тужи,sadness
страдалец,fear
страдалец,sadness
страдање,disgust
страдање,fear
страдање,sadness
задушувачки,disgust
задушувачки,fear
задушувачки,sadness
задушување,anger
задушување,fear
сугерираат,trust
самоубиство,anger
самоубиство,disgust
самоубиство,fear
самоубиство,sadness
задушен,anger
задушен,sadness
султан,fear
капак,disgust
сонце,anticipation
сонце,joy
сонце,surprise
сонце,trust
Сончев часовник,anticipation
Сончев часовник,trust
потонат,disgust
потонат,fear
потонат,sadness
сончево,anticipation
сончево,joy
сончево,surprise
зајдисонце,anticipation
супермен,joy
супермен,trust
суперѕвезда,joy
суперѕвезда,trust
суеверие,fear
суеверна,anticipation
суеверна,fear
молитва,trust
поддржувач,joy
поддршка,trust
сузбивање,anger
сузбивање,fear
сузбивање,sadness
потиснување,anger
потиснување,disgust
потиснување,fear
превласт,anger
превласт,anticipation
превласт,fear
превласт,joy
превласт,surprise
превласт,trust
доплата,anger
бран,surprise
хирургија,fear
хирургија,sadness
Груб,anger
Груб,disgust
изненадување,fear
изненаден,surprise
изненадувачки,anticipation
предавање,fear
предавање,sadness
сурогат,trust
опкружувачки,anticipation
надзор,fear
сомнителен,fear
неизвесност,anticipation
неизвесност,fear
неизвесност,surprise
суспензија,fear
сомневање,fear
сомнителен,anger
сомнителен,anticipation
мочуриште,disgust
мочуриште,fear
рој,disgust
свастика,anger
свастика,fear
се заколнам,trust
пот,fear
слатко,anticipation
слатко,joy
слатко,surprise
слатко,trust
срдечна,anticipation
срдечна,joy
срдечна,sadness
срдечна,trust
слатки,anticipation
слатки,joy
оток,fear
свирев,fear
свирев,surprise
swig,disgust
пливаат,anticipation
пливаат,fear
пливаат,joy
свински,disgust
симетрија,joy
симетрија,trust
симпатична,fear
симпатична,sadness
симпатична,trust
сочувствувајте,sadness
симфонија,anticipation
симфонија,joy
синхронизирај,anticipation
синхронизирај,joy
синхронизирај,surprise
синхронизирај,trust
синкопа,fear
синкопа,sadness
синкопа,surprise
синергистички,trust
синод,trust
синоним,fear
синоним,trust
шприц,fear
систем,trust
табу,disgust
табу,fear
табелирајте,anticipation
се справи,anger
се справи,surprise
тактика,fear
тактика,trust
нечистотија,sadness
тандем,trust
извонредно,anticipation
извонредно,joy
извонредно,surprise
бесконечно,trust
тарифа,anger
тарифа,disgust
оцрни,disgust
оцрни,sadness
без вкус,disgust
предава,trust
потсмев,fear
tawny,disgust
данок,sadness
учат,joy
учат,surprise
учат,trust
наставник,trust
тим,trust
плачлив,disgust
плачлив,fear
плачлив,sadness
закачам,anger
закачам,anticipation
закачам,sadness
надразнување,anger
надразнување,fear
преполнување,disgust
умерена,trust
бура,anticipation
бура,fear
бура,sadness
бура,surprise
тендер,joy
тендер,trust
нежност,joy
тензија,anger
терминал,fear
терминал,sadness
престанете,sadness
престанок,sadness
термит,disgust
прекрасен,sadness
терор,fear
тероризам,anger
тероризам,disgust
тероризам,fear
тероризам,sadness
терористички,anger
терористички,disgust
терористички,fear
терористички,sadness
терористички,surprise
тероризирам,anger
тероризирам,fear
тероризирам,sadness
завет,anticipation
сведоштво,trust
тетанус,disgust
благодарен,joy
теизмот,disgust
теократска,anger
теократска,fear
теократска,sadness
теократска,trust
теолошки,trust
теологија,anticipation
теорема,trust
теорија,anticipation
теорија,trust
терапевтски,joy
терапевтски,trust
термоспој,anticipation
термометар,trust
крадец,anger
крадец,sadness
крадец,surprise
жед,anticipation
жед,sadness
жед,surprise
тринаесетти,fear
трнлив,fear
мисла,anticipation
безмислено,anger
безмислено,disgust
ѓубре,anger
ѓубре,fear
ѓубре,sadness
се закануваат,anger
се закануваат,anticipation
се закануваат,fear
заканувачки,disgust
thresh,anger
thresh,fear
thresh,sadness
штедливост,disgust
штедливост,trust
просперитетна,anticipation
престол,trust
гас,anger
фрлање,fear
гром,anger
гром,fear
спречи,surprise
скокање,anticipation
скокање,joy
скокање,surprise
скокање,trust
tiff,anger
затегнете,anger
време,anticipation
срамежливи,fear
срамежливи,sadness
плашливост,anticipation
плашливост,fear
Штитник,joy
тирада,anger
тирада,disgust
Наслов,trust
жаба,disgust
тост,joy
тоалет,disgust
толерира,anger
толерира,sadness
забоболка,fear
врв,anticipation
врв,trust
собори,surprise
маки,anger
маки,fear
маки,sadness
торнадо,fear
торпедо,anger
torrent,fear
тивко,anger
мачење,anger
мачење,anticipation
мачење,disgust
мачење,fear
мачење,sadness
досаден,anger
досаден,sadness
тешко,sadness
цврстина,anger
цврстина,fear
високи,anticipation
високи,fear
токсични,disgust
токсин,fear
песна,anticipation
тракт,fear
трагедија,fear
трагедија,sadness
предавник,anger
предавник,disgust
предавник,fear
предавник,sadness
трамп,disgust
трамп,fear
трамп,sadness
трансакција,trust
трансцеденција,anticipation
трансцеденција,joy
трансцеденција,surprise
трансцеденција,trust
препис,trust
преоден,anticipation
превод,trust
трауматски,anger
трауматски,fear
трауматски,sadness
травестија,disgust
травестија,fear
травестија,sadness
предавничка,anger
предавничка,disgust
предавничка,fear
предавство,fear
предавство,surprise
неблагодарна работа,anticipation
богатство,anticipation
богатство,joy
богатство,trust
третираат,anger
третираат,anticipation
третираат,disgust
третираат,fear
третираат,joy
третираат,sadness
третираат,surprise
третираат,trust
дрво,anger
дрво,anticipation
дрво,disgust
дрво,joy
дрво,surprise
дрво,trust
трепет,fear
тремор,anger
тремор,anticipation
тремор,fear
тремор,sadness
нервоза,anticipation
нервоза,surprise
племе,trust
неволја,fear
неволја,sadness
трибунал,anticipation
трибунал,disgust
трибунал,fear
трибунал,trust
трибуна,trust
притока,anticipation
трик,surprise
патување,surprise
трипал,anger
трипал,sadness
триумф,anticipation
триумф,joy
триумфално,anticipation
триумфално,joy
триумфално,trust
трол,anger
трол,fear
трофеј,anticipation
трофеј,joy
трофеј,surprise
трофеј,trust
проблематично,anger
проблематично,fear
примирје,joy
примирје,trust
камион,trust
адут,surprise
бандаж,trust
повереник,trust
вистина,trust
вистинито,trust
вистинитост,trust
тумор,fear
тумор,sadness
метеж,anger
метеж,fear
метеж,surprise
бурни,anger
бурни,fear
турбуленција,anger
турбуленција,fear
турбулентен,fear
превирања,anger
превирања,fear
превирања,sadness
туторство,trust
треперат,anticipation
треперат,joy
тајфун,fear
тирански,anger
тирански,disgust
тирански,fear
тиранија,fear
тиранија,sadness
тиранин,anger
тиранин,disgust
тиранин,fear
тиранин,sadness
грдотија,disgust
грдотија,fear
грдотија,sadness
грдо,disgust
чир,anger
чир,disgust
чир,fear
чир,sadness
крајно,anticipation
крајно,sadness
на крајот,anticipation
ултиматум,anger
ултиматум,fear
не може,sadness
неприфатливо,sadness
неопределен,anticipation
неопределен,disgust
неопределен,sadness
неопределен,trust
непознат,sadness
неочекувано,surprise
недостижно,anger
недостижно,sadness
непривлечна,disgust
непривлечна,sadness
неподнослива,disgust
неподнослива,sadness
непобедлив,anticipation
непобедлив,joy
непобедлив,sadness
непобедлив,surprise
неограничен,anger
неограничен,anticipation
неограничен,fear
неограничен,surprise
непрекинат,trust
нерешителност,anger
нерешителност,disgust
нерешителност,sadness
неизвесно,anger
неизвесно,disgust
неизвесно,fear
неизвесно,surprise
нечист,disgust
несвесно,disgust
неограничен,joy
неконтролирано,anger
неконтролирано,anticipation
неконтролирано,surprise
открие,surprise
неопределени,anticipation
неопределени,fear
потценувајте,surprise
недоволно платени,anger
недоволно платени,sadness
разбирање,trust
подружница,sadness
друштво,anticipation
преземи,trust
непожелни,anger
непожелни,disgust
непожелни,fear
непожелни,sadness
несакани,sadness
непозната,anticipation
неоткриени,surprise
несомнено,anticipation
несомнено,disgust
бесмртни,anticipation
бесмртни,joy
бесмртни,sadness
бесмртни,trust
нелагодност,anticipation
нелагодност,sadness
непријатно,disgust
непријатно,fear
необразован,sadness
невработен,fear
невработен,sadness
нееднаков,anger
нееднаков,disgust
нееднаков,fear
нееднаков,sadness
недвосмислено,trust
неочекувано,anticipation
неочекувано,fear
неочекувано,joy
необјаснето,anticipation
необјаснето,sadness
нефер,anger
нефер,disgust
нефер,sadness
неправедност,anger
неправедност,sadness
неверен,disgust
неповолно,disgust
неповолно,sadness
се расплетува,anticipation
непредвидени,surprise
Непростлив,anger
Непростлив,sadness
несреќно,sadness
непријателски,sadness
неисполнет,anger
неисполнет,anticipation
неисполнет,sadness
неисполнет,surprise
безбожнички,sadness
неблагодарна,anger
неблагодарна,disgust
необезбеден,surprise
несреќни,anger
несреќни,disgust
несреќни,sadness
нездраво,disgust
нездраво,fear
нездраво,sadness
несреќен,fear
обединување,joy
незамисливо,surprise
неважно,sadness
неинспириран,sadness
ненамерно,surprise
незаинтересирани,sadness
неинтересен,sadness
непоканети,sadness
уникатен,surprise
обединета,trust
единство,trust
универзитет,anticipation
неправеден,anger
нељубезен,anger
нељубезен,disgust
нељубезен,fear
нељубезен,sadness
непознат,anticipation
непознат,fear
незаконско,anger
незаконско,disgust
незаконско,fear
незаконско,sadness
несреќен,anger
несреќен,disgust
несреќен,sadness
неуправа,disgust
неприродно,disgust
неприродно,fear
неплатено,anger
неплатено,sadness
непријатно,sadness
непопуларен,disgust
непопуларен,sadness
без преседан,surprise
необјавени,anticipation
необјавени,sadness
несигурен,trust
невработени,sadness
нерешено,anticipation
немири,sadness
непослушен,fear
небезбедно,fear
незадоволително,disgust
откачете,sadness
несмирен,anger
несмирен,disgust
несмирен,fear
неописливо,fear
нестабилен,fear
нестабилен,surprise
неуспешни,sadness
ненадмината,anticipation
ненадмината,fear
ненадмината,joy
ненадмината,trust
доверчив,surprise
несимпатичен,anger
незамисливо,anger
незамисливо,disgust
незамисливо,fear
неуреден,disgust
одврзете,joy
без наслов,sadness
нераскажано,anticipation
неверодостојно,anger
непотврдени,anticipation
неизмиени,disgust
непоколеблива,trust
несакана,sadness
добро,sadness
недостоен,disgust
пресврт,fear
пресврт,sadness
тешка,anticipation
тешка,fear
подигање,anticipation
подигање,joy
подигање,trust
